timestamp,delta_absolute,delta_percentage,delta_absolute_past,delta_percentage_past
5.03,0.0,0.0,0.0,0.0
10.06,0.0,0.0,0.0,0.0
15.09,0.0,0.0,0.0,0.0
20.13,0.0,0.0,0.0,0.0
25.17,0.0,0.0,0.0,0.0
