timestamp,elapsed_time,action_count
2.4,-1,1
5.43,-3.03,1
10.39,-7.99,1
13.43,-11.03,1
17.37,1,1
20.45,3.0799999999999983,1
23.52,6.149999999999999,1
27.36,9.989999999999998,1
