timestamp,delta_absolute,delta_percentage,delta_absolute_past,delta_percentage_past
2.38,190.0,23.75,190.0,23.75
5.4,208.0,26.0,208.0,26.0
10.36,236.0,29.5,236.0,29.5
13.41,226.0,28.249999999999996,226.0,28.249999999999996
17.35,214.0,26.75,214.0,26.75
20.42,172.0,21.5,172.0,21.5
23.5,158.0,19.75,158.0,19.75
27.34,204.0,25.5,204.0,25.5
