timestamp,delta_absolute,delta_percentage,delta_absolute_past,delta_percentage_past
5.04,0.0,0.0,0.0,0.0
10.07,0.0,0.0,0.0,0.0
15.1,0.0,0.0,0.0,0.0
20.14,0.0,0.0,0.0,0.0
25.18,0.0,0.0,0.0,0.0
